date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,depth,doc
2013-05-22,16.160598,148869571.971289,-73.769578,-4.185018,0.141643,15.1304167708333,78.2668636666667,959.562421666667,36.2916666666667,3.98954010833333,259.708333333333,13.8720832291667,12.0241665416667,10.9929166041667,9.64916666666667,0.396625,0.398791666666667,0.378958333333333,0.342,7.9,3.77724274,25.2393,2.3293,0,262.093
2013-06-18,19.982274,158012571.971288,-114.590443,-8.043642,0.183514,19.8387504166667,83.92215675,959.533502083333,99.2083333333333,10.3251213458333,187.833333333333,19.9741673333333,18.7658339166667,15.6387498958333,11.1075,0.265541666666667,0.305416666666667,0.353958333333333,0.348,0.7,2.956754926,17.9123,2.47,3,188.078
2013-06-18,19.982274,158012571.971288,-114.590443,-8.043642,0.183514,19.8387504166667,83.92215675,959.533502083333,99.2083333333333,10.3251213458333,187.833333333333,19.9741673333333,18.7658339166667,15.6387498958333,11.1075,0.265541666666667,0.305416666666667,0.353958333333333,0.348,0.7,2.956754926,17.9123,2.47,0,185.663
2013-07-16,25.866052,150688571.971289,-3.136828,-0.209757,0.17508,23.11375075,70.0676951666667,968.727989583333,11.8333333333333,5.24270360416667,314.375,22.1950005833333,21.3554169166667,18.7991669166667,13.9116666666667,0.300041666666667,0.280666666666667,0.322166666666667,0.343,0.1,5.457324469,13.7955,2.45899,0,296.811
2013-07-16,25.866052,150688571.971289,-3.136828,-0.209757,0.17508,23.11375075,70.0676951666667,968.727989583333,11.8333333333333,5.24270360416667,314.375,22.1950005833333,21.3554169166667,18.7991669166667,13.9116666666667,0.300041666666667,0.280666666666667,0.322166666666667,0.343,0.1,5.457324469,13.7955,2.45899,3,285.322
2013-08-06,26.028563,153674708.779913,-4.433177,-0.184781,0.189821,24.3200005833333,71.97880075,963.553015833333,58.5,5.74389380416667,290.5,23.7450007916667,22.6137512083333,20.4637504583333,16.2158338333333,0.187208333333333,0.247166666666667,0.30425,0.3375,0,5.084690053,10.7736,2.43244,0,203.563
2013-08-06,26.028563,153674708.779913,-4.433177,-0.184781,0.189821,24.3200005833333,71.97880075,963.553015833333,58.5,5.74389380416667,290.5,23.7450007916667,22.6137512083333,20.4637504583333,16.2158338333333,0.187208333333333,0.247166666666667,0.30425,0.3375,0,5.084690053,10.7736,2.43244,5,192.657
2013-09-17,23.672984,150026708.779913,-30.574625,-4.457037,0.127302,17.3054168958333,85.73050975,961.540172916667,93.4583333333333,5.9789787125,112.583333333333,17.3262505416667,17.049166875,17.7387505416667,18.02,0.363916666666667,0.354666666666667,0.295291666666667,0.33,3,1.734405648,16.3096,2.66602,0,188.411
2013-10-22,20.169296,119363708.779911,-165.307582,-17.356141,0.129415,18.6700005208333,85.1807127083333,960.859685416667,92.25,9.32557737083333,121.458333333333,18.2033336875,17.1741675833333,16.7491675833333,17.61375025,0.292166666666667,0.308875,0.292333333333333,0.327,0.2,1.929463295,6.1166,2.61045,0,213.138
2013-11-27,12.70243,127380708.779913,-58.289899,-17.992156,0.409641,1.90333328958333,70.5515902916667,970.51170125,37.2916666666667,9.45472251666667,91.4166666666667,1.778333285,3.84916664583333,9.11791658333333,15.3095831875,0.341416666666667,0.352041666666667,0.331125,0.325,0,1.155359048,14.9036,2.76026,0,261.177
