date,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev
2004-05-04,13.8054166041667,74.8988724583333,945.724885833333,84.75,9.78099684166667,9.78099684166667,179.125,12.7449999791667,11.2554165625,10.0908333333333,8.37416666666667,0.385833333333333,0.379666666666667,0.37525,2.9,2.748658691
2004-05-05,9.89291660416667,88.9857235416667,943.556525833333,88.0416666666667,5.9174331125,5.9174331125,134.791666666667,10.7637497916667,10.8512498333333,10.1991666666667,8.42,0.399,0.383375,0.373916666666667,7.3,1.556617669
2004-05-06,10.719999925,70.4377552083333,949.431347916667,61.5833333333333,5.2167917125,5.2167917125,261.125,10.7866665,9.8866665,10.0762498125,8.46583333333333,0.384041666666667,0.386916666666667,0.3735,0.1,3.4669677305
2004-05-07,9.4679166125,81.0355897083333,955.819347083333,52.625,7.08696917916667,7.08696917916667,238.541666666667,9.8366665875,9.54083329166667,9.94916654166667,8.5012496875,0.389916666666667,0.386041666666667,0.372416666666667,10.6,2.76973821
2004-05-08,9.7845832625,76.9957519583333,960.831499583333,53.5416666666667,5.42124345,5.42124345,295.458333333333,10.16166655,9.40749991666667,9.7783331875,8.52208285416667,0.389666666666667,0.393791666666667,0.3725,0.3,3.65580124
2004-05-09,11.0116666,78.7266957083333,959.5391025,53.5833333333333,5.32966099166667,5.32966099166667,253.958333333333,10.4699999791667,9.69708322916667,9.67,8.57,0.37,0.383541666666667,0.370583333333333,0,3.304772593
2004-05-10,12.1304165833333,80.20081225,959.27473625,89.4583333333333,6.02943391666667,6.02943391666667,216.5,11.46583325,10.07208325,9.64708333333333,8.58041666666667,0.363875,0.376041666666667,0.36925,1.4,2.884937935
2004-05-11,11.0533331458333,84.862521875,961.62195,99.875,11.8406177208333,11.8406177208333,112.291666666667,10.8533331458333,10.2283332708333,9.69083333333333,8.62,0.372083333333333,0.372083333333333,0.367791666666667,5.3,1.54826093848
2004-05-12,13.4595831666667,75.808293375,958.343628333333,76.75,12.7884036708333,12.7884036708333,211.875,12.5991665833333,10.8616665208333,9.74499991666667,8.63458333333333,0.380583333333333,0.373166666666667,0.366583333333333,0.9,2.971896695
2004-05-13,13.6325002083333,81.685859625,960.4599875,54.2916666666667,6.40699867916667,6.40699867916667,261.166666666667,13.25541675,11.7949998958333,9.94291660416667,8.67,0.37175,0.370541666666667,0.365375,2.2,3.568081901
2004-05-14,13.01375,81.40219825,966.279385,51.4166666666667,5.76049702916667,5.76049702916667,197.25,12.7012499583333,11.782499875,10.1887498958333,8.70125,0.388166666666667,0.372208333333333,0.366416666666667,8.1,2.769996217
2004-05-15,14.8825001041667,71.571107,969.58094125,25.9583333333333,4.65875239583333,4.65875239583333,280.916666666667,13.6616668125,11.863749875,10.3241664583333,8.732499875,0.377875,0.376958333333333,0.366833333333333,0.5,4.066889849
2004-05-16,16.3450001875,68.1281062916667,967.087017916667,6.66666666666667,5.93674324041667,5.93674324041667,307.541666666667,14.72416675,12.8429166041667,10.5658331041667,8.77208285416667,0.3565,0.369583333333333,0.364083333333333,0.2,4.68680112363
2004-05-17,16.6991670625,72.8751883333333,967.994271666667,5.04166666666667,7.74763931666667,7.74763931666667,312.375,15.3595833541667,13.876249875,10.92208325,8.82416666666667,0.34,0.3605,0.361916666666667,0.2,4.5592470979
