date,swt,v,lh,sh,strat,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev,q_gwlf,doc_gwlf,q_inca,doc_inca
2010-12-21,9.049124,142695602.270952,-93.518795,-29.74942,0.250692,5.1137499625,91.56719025,951.080605416667,97.625,6.57183359583333,20.7083333333333,3.65541664958333,3.55333329166667,6.0012499375,11.1575,0.370166666666667,0.360833333333333,0.349,0.275,2.5,0.3040719325,17.2125,2.5808,4.964,2.689
2010-12-22,9.021613,143801602.270952,-25.081886,-5.511015,0.250933,8.7658332875,92.9028057083333,945.846149166667,84.625,5.61132496666667,43.75,7.199166575,5.56791661666667,6.04708328333333,11.0324997916667,0.384875,0.365833333333333,0.349,0.275625,7.4,0.5309919444,17.2908,2.57357,7.568,2.73
2010-12-23,9.082866,145392602.270952,-11.859281,-1.757154,0.265358,10.3345832083333,91.143036875,941.780621666667,95.4166666666667,4.65636006666667,56.9583333333333,9.65124991666667,7.38874997916667,6.4137499375,10.9220833333333,0.409708333333333,0.390083333333333,0.349958333333333,0.276,8.1,0.6860638565,18.3378,2.57642,11.3,2.965
2010-12-24,8.950839,146298602.270952,-44.438745,-12.761204,0.276429,6.0658332125,92.5113343333333,949.427894583333,89.875,4.6694908625,29.9583333333333,7.38458325,6.91999995,6.81791660416667,10.819999875,0.409166666666667,0.401,0.352708333333333,0.276,4.8,0.393346291,18.4521,2.57507,13.44,3.152
2010-12-25,8.835106,145925602.270953,-61.567472,-17.747907,0.318249,3.288749955,82.865133,957.257500416667,43.2916666666667,4.01862066666667,84.2083333333333,4.5783333125,5.2949999625,6.91791666666667,10.7304165,0.39225,0.396083333333333,0.355875,0.276458333333333,0,0.835152605,18.2679,2.57321,13.46,3.192
2010-12-26,8.682835,145978602.270953,-93.939532,-26.567808,0.353189,1.3824999625,69.979706125,963.114308333333,0.875,4.51429909583333,100.791666666667,0.992916676916667,2.71374999166667,6.682499925,10.63875,0.379416666666667,0.388125,0.357,0.277,0,0.9923674572,17.8848,2.57017,12.45,3.103
2010-12-27,8.5016,145978602.270952,-123.992266,-36.972747,0.377035,1.52208332125,71.4866675,966.791702916667,36.2916666666667,6.07243575833333,95.8333333333333,-0.652916664583333,1.1845833275,6.14291661666667,10.5387497708333,0.372875,0.381208333333333,0.357375,0.277,0,0.9783729437,17.5454,2.56738,11.14,2.972
2010-12-28,8.460157,145818602.270953,-30.735062,-7.171381,0.379781,3.70958330875,77.95514525,966.384132916667,78.625,4.174315595,91.7916666666667,1.98666667883333,1.7783333625,5.6074999375,10.4283333333333,0.367541666666667,0.375916666666667,0.357,0.277791666666667,0,0.9464767277,17.2397,2.56503,9.848,2.833
2010-12-29,8.425965,145344602.270953,-9.726776,-2.023312,0.403346,5.70749995,80.4985993333333,966.080412916667,73.3333333333333,2.87417325416667,61,3.4241666125,2.98458325,5.3699998875,10.3158331666667,0.363291666666667,0.3715,0.357,0.278,0,0.688897599,16.9622,2.56291,8.684,2.7
2010-12-30,8.393881,144330602.270954,-10.110538,-2.58678,0.272176,7.5949998875,89.6049737916667,965.4868825,99.5833333333333,4.23854698333333,33.2083333333333,6.09291655416667,4.88666660416667,5.43041665416667,10.199166625,0.362791666666667,0.368166666666667,0.3565,0.278166666666667,0.9,0.484446697,16.7078,2.56092,7.815,2.589
2010-12-31,8.395901,144754602.270954,-1.005117,-0.25576,0.273752,7.77624995416667,94.0429412083333,965.911384166667,78.6666666666667,3.77058790833333,53.8333333333333,7.15124989166667,6.276249975,5.74291661666667,10.0887499791667,0.369375,0.367,0.356,0.279,0.7,0.603760859,16.4719,2.55909,7.234,2.52
2011-01-01,8.366565,145232602.270954,-4.435607,-1.012297,0.267365,7.35541664166667,86.26404475,965.615406666667,56.125,3.65905347083333,65.2916666666667,6.719999925,6.14083327083333,6.05958327083333,9.9929164375,0.365208333333333,0.366666666666667,0.356,0.279,0,0.733475166,16.2515,2.55732,6.664,2.477
2011-01-02,8.336758,145338602.270955,-3.52008,-0.935124,0.284616,7.56791662916667,90.3482461666667,963.21227375,89.1666666666667,4.02449245,26.3333333333333,7.15749997916667,6.31583328333333,6.30541660416667,9.89708333333333,0.361541666666667,0.365583333333333,0.356125,0.279166666666667,0,0.4326077135,16.0438,2.55562,6.284,2.45
2011-01-03,8.27577,145466602.270954,-27.591613,-8.79539,0.286258,5.50749994166667,85.2679344583333,966.09505875,99.5416666666667,2.99587088916667,34.6666666666667,5.76583327083333,5.8512499,6.48458333333333,9.8179165625,0.360125,0.365541666666667,0.359,0.28,0,0.4601074165,15.847,2.55388,6.13,2.5
2011-01-04,8.229533,145978602.270954,-17.901931,-5.636078,0.29377,4.66791661666667,85.4117055833333,964.255753333333,88.375,2.87748609583333,68.8333333333333,4.79291664583333,5.4574998875,6.52,9.7429164375,0.356958333333333,0.363541666666667,0.358416666666667,0.28,0,0.6795461554,15.8389,2.55328,5.786,2.554
2011-01-05,8.177953,146405602.270954,-37.807255,-11.084998,0.285679,5.74708329166667,88.0851390416667,961.26621125,90.25,5.48379846666667,73.2916666666667,5.18458330416667,5.07208325833333,6.4825,9.66375,0.353958333333333,0.361208333333333,0.357583333333333,0.280541666666667,0,0.780860589,15.6551,2.55178,5.451,2.519
2011-01-06,8.149041,146566602.270954,-48.424531,-5.203334,0.12673,8.78666657083333,87.2415286666667,959.581418333333,91.7916666666667,10.19604115,79.75,7.25541658333333,6.451249975,6.55124995,9.59291666666667,0.3505,0.358666666666667,0.356916666666667,0.281,0,0.9057151102,15.4761,2.55051,5.092,2.457
2011-01-07,8.184539,146974602.270955,-13.170337,9.520524,0.153447,10.2845832375,85.2880685416667,961.78146375,66.0416666666667,8.20453687916667,91.0416666666667,8.1179166,7.3949999,6.7824999625,9.52416629166667,0.346583333333333,0.355875,0.356,0.281,0,1.019966058,15.3014,2.54946,4.74,2.382
2011-01-08,8.130432,147102602.270955,-64.859291,2.874055,0.263667,9.79083320833333,76.45923825,963.107956666667,13.5833333333333,10.1196037416667,100.416666666667,8.19916662083333,7.61166662083333,7.06166659166667,9.45958333333333,0.342666666666667,0.353041666666667,0.355166666666667,0.281583333333333,0,1.3248385538,15.1321,2.54827,4.405,2.308
2011-01-09,8.152103,147263602.270954,-20.171151,0.093868,0.252754,9.590833225,80.2587930416667,963.317779583333,79.125,5.03630149583333,82.7916666666667,8.3199999,7.38249993333333,7.25541661666667,9.4075,0.346166666666667,0.35,0.353625,0.282,5.3,1.04102709205,14.972,2.54623,4.844,2.312
2011-01-10,8.091993,147683602.270954,-48.959379,-8.731007,0.256288,8.01791660833333,82.8646690833333,966.198921666667,58.6666666666667,6.79288118333333,79.5833333333333,8.18666660416667,7.85749999166667,7.46583330833333,9.36166666666667,0.372541666666667,0.353791666666667,0.352708333333333,0.282,0.5,0.94764247834,14.9767,2.54515,5.533,2.432
2011-01-11,8.054065,146850602.270954,-29.270988,-4.382976,0.264217,7.14083324583333,77.0497118333333,964.182942083333,51.6666666666667,5.0988861,93,6.25124994583333,6.26999995,7.49916661666667,9.32,0.358333333333333,0.35675,0.352583333333333,0.282166666666667,0.3,1.08795930533,14.8695,2.54324,5.915,2.495
2011-01-12,8.030835,146031602.270954,-25.245329,-2.339375,0.254362,8.0324999375,78.0179520416667,970.040014583333,18.1666666666667,3.52351911666667,97.5833333333333,6.72208329166667,5.9949999375,7.36583318333333,9.2699995,0.350875,0.355958333333333,0.353,0.283,0,1.1059378736,14.7161,2.54128,5.975,2.485
2011-01-13,8.066611,145413602.270954,-7.02977,-0.031287,0.48529,8.76374992916667,79.1297318333333,970.23484125,31.2083333333333,3.71969003666667,100.5,7.0970832875,6.2449999125,7.27833324583333,9.2262499375,0.345083333333333,0.353916666666667,0.352875,0.283,0,1.179814152,14.5642,2.53948,5.81,2.438
2011-01-14,8.088897,145263602.270954,-16.458331,-0.075626,0.285331,8.46374996666667,82.4744783333333,968.4443925,25.2083333333333,5.23867962916667,104.708333333333,6.6866665625,6.55749995,7.25333333333333,9.18041666666667,0.341125,0.351125,0.352125,0.283,0,1.257583654,14.4138,2.53783,5.521,2.373
2011-01-15,8.053011,145658602.270954,-33.101737,-3.731718,0.328354,8.22416659583333,81.0183187083333,973.343307916667,0.375,5.759812125,107.5,6.501249925,6.45333332083333,7.24708333333333,9.13458333333333,0.337666666666667,0.348208333333333,0.351458333333333,0.283625,0,1.32082422,14.2651,2.53631,5.18,2.303
2011-01-16,8.003133,144701602.270954,-42.448193,-3.141438,0.264967,7.21791667083333,84.2623359166667,973.33167125,1.20833333333333,6.64655510416667,107.333333333333,5.90958326666667,6.20541659166667,7.20541666666667,9.08875,0.334333333333333,0.345208333333333,0.3505,0.284,0,1.215653876,14.1178,2.53488,4.827,2.235
2011-01-17,8.014029,144383602.270954,-7.574883,-1.183562,0.486712,6.93874992916667,86.929364875,974.230894166667,9.16666666666667,3.78840342916667,108.166666666667,5.93041664583333,5.91583329583333,7.12833325833333,9.04499975,0.331625,0.342791666666667,0.349625,0.284,0,1.1434574738,13.9721,2.53355,4.487,2.173
2011-01-18,8.050347,144595602.270954,-7.881505,-1.132065,0.260675,7.557499975,82.3536829583333,972.64494125,61.625,3.76282265833333,105.416666666667,6.33041659166667,5.94291661666667,7.044999925,8.999166375,0.329291666666667,0.340833333333333,0.34875,0.284,0,1.1883649407,13.8279,2.53229,4.168,2.116
2011-01-19,8.051932,144701602.270954,-7.188458,-0.997782,0.264135,8.005416575,82.3298149166667,970.010075,89.5833333333333,4.04683641541667,61.625,6.85958326666667,6.16583328333333,6.99708333333333,8.95125,0.327041666666667,0.338,0.347666666666667,0.284666666666667,0,0.807273831,13.6852,2.5311,3.883,2.067
2011-01-20,8.010942,144966602.270953,-4.015713,-0.942999,0.262696,6.32208325833333,90.1639814583333,967.508332916667,80.5416666666667,3.1427190625,66.5,6.77416658333333,6.51166656666667,7.02,8.90958333333333,0.345416666666667,0.337041666666667,0.347125,0.285,8.2,0.7390236721,13.5657,2.52591,3.99,2.153
2011-01-21,7.905385,144224602.270953,-58.30565,-14.209462,0.290432,1.56166662875,48.97727825,966.726879583333,1.70833333333333,9.12372190416667,119.916666666667,2.74291665,4.24916663333333,6.8887499625,8.86375,0.361791666666667,0.342125,0.346708333333333,0.285,0,1.521705563,13.7718,2.52853,3.897,2.314
2011-01-22,7.837338,144436602.270953,-33.209662,-10.220446,0.258292,-0.0195833625,59.5588047083333,966.306989166667,12.7916666666667,4.36073539583333,120.833333333333,-0.232083329083333,1.88250000416667,6.3949999375,8.807499875,0.348083333333333,0.343708333333333,0.346583333333333,0.285,0,1.10931110265,13.6273,2.52787,3.721,2.325
2011-01-23,7.782928,144754602.270954,-23.416915,-7.77756,0.226257,0.0824999541666667,70.6662401666667,966.611725,20.3333333333333,3.46442120416667,119.958333333333,-0.675833331833333,0.8825,5.7199999625,8.7470830625,0.341833333333333,0.342958333333333,0.345833333333333,0.285,0,1.0923731671,13.4848,2.52717,3.52,2.282
2011-01-24,7.715895,145019602.270954,-30.452213,-9.210733,0.445286,0.903333333541667,66.575430625,967.486850833333,0.833333333333333,3.58931145416667,121.791666666667,-0.609166665166667,0.640833333333333,5.09916660416667,8.66583333333333,0.337041666666667,0.340458333333333,0.344416666666667,0.285833333333333,0,1.1367752571,13.3388,2.52745,3.316,2.224
2011-01-25,7.693873,145285602.270954,-9.544678,-2.496269,0.203817,1.5366666375,63.356551,964.407162916667,0,3.73660706666667,122.916666666667,-0.61124997,0.547083345833333,4.58458328333333,8.57624991666667,0.332833333333333,0.336291666666667,0.342041666666667,0.286,0,1.2252709096,13.2003,2.52662,3.122,2.164
2011-01-26,7.635866,144330602.270954,-21.39437,-6.646944,0.437118,1.05749997520833,75.2553396666667,956.429192916667,0.25,4.36631262916667,118.583333333333,-0.427916665416667,0.51375001625,4.1658332375,8.47624983333333,0.329291666666667,0.333041666666667,0.340625,0.286,0,1.130005016,13.0641,2.52568,2.941,2.108
2011-01-27,7.562099,144330602.270954,-37.03652,-11.829738,0.200824,3.344999975,82.1705579166667,952.600304166667,72.25,9.8218294125,84.1666666666667,1.38875001958333,0.717916675416667,3.8283333,8.37208333333333,0.329416666666667,0.331666666666667,0.34,0.286,2.4,0.864867621,12.9292,2.52477,2.819,2.084
2011-01-28,7.511548,144012602.270954,-29.331093,-9.203777,0.451519,5.66374990416667,91.260832375,956.39150125,97.8333333333333,8.85659869583333,47.125,4.43666664166667,2.87625,3.75333325,8.26166641666667,0.366,0.334958333333333,0.339125,0.286,12.9,0.547062779,13.5201,2.5549,4.641,2.248
2011-01-29,7.477277,144171602.270954,-10.067195,-2.975378,0.367173,5.60541661666667,88.8736873333333,954.688774583333,74.875,5.65489958333333,66.7083333333333,5.64708328333333,4.45333324166667,4.01374992916667,8.1575,0.418625,0.402333333333333,0.341708333333333,0.286208333333333,19.4,0.748040963,15.8398,2.57048,13.19,2.576
2011-01-30,7.447853,144542602.270954,-2.703466,-0.882819,0.187324,3.94291664166667,83.2913351666667,958.281345833333,45.2916666666667,5.374612575,92.125,3.788749975,3.78458330416667,4.27833327083333,8.06166652083333,0.395916666666667,0.399958333333333,0.346791666666667,0.287,0.7,0.956445133,17.1323,2.57019,18.89,3.003
2011-01-31,7.429007,144754602.270954,-16.70963,-4.368011,0.285437,4.886666625,74.4164068333333,963.039752083333,51.125,9.99232340833333,116.75,4.609583325,3.8137499625,4.39916666666667,7.9783333625,0.39575,0.3935,0.349958333333333,0.287,1.8,1.318983719,17.0407,2.56451,20.06,3.155
2011-02-01,7.382518,145317602.270954,-41.867327,-8.797042,0.327706,4.96791665416667,68.6734299166667,966.889234166667,26.2083333333333,5.61740495416667,132.333333333333,4.03249993333333,3.56374999583333,4.4825,7.895,0.378958333333333,0.386583333333333,0.351333333333333,0.287,0,1.5049142616,16.8874,2.56082,18.48,3.162
2011-02-02,7.322326,145700602.270954,-74.886618,-9.695411,0.254429,5.79916665541667,63.2178865833333,968.119115416667,4.45833333333333,5.7149853125,136,4.33041665,3.4012499625,4.51166664166667,7.80958314583333,0.37,0.378708333333333,0.352,0.287083333333333,0,1.63513846664,16.6092,2.55705,16.13,3.068
2011-02-03,7.307709,146137602.270954,-60.500128,-4.907244,0.270692,6.38666666666667,58.8728637083333,972.277541666667,25.5833333333333,5.78115614583333,136.583333333333,4.79291655833333,3.55124999583333,4.54083320833333,7.74083333333333,0.363125,0.370291666666667,0.352583333333333,0.288,0,1.7286687436,16.3543,2.55387,13.9,2.937
2011-02-04,7.32336,144383602.270954,-30.089279,-0.397411,0.270038,8.14083325,64.6228415,977.128381666667,0.541666666666667,4.1418300625,135.708333333333,5.56166665416667,4.23874995833333,4.61583322083333,7.66375,0.3555,0.3635,0.352416666666667,0.288,0,1.66944788723,16.1183,2.55115,12.1,2.8
2011-02-05,7.384758,142643602.270955,-17.490873,0.193793,0.26769,8.08875002083333,72.2357955833333,977.165307916667,0,4.03679084583333,136.958333333333,5.09916659166667,4.38666661666667,4.74083329583333,7.59499985,0.348166666666667,0.359166666666667,0.351458333333333,0.288,0,1.69373248215,15.898,2.54877,10.56,2.676
2011-02-06,7.412055,139681602.270954,-11.925737,0.219393,0.252904,8.12208333333333,74.436422,974.53008625,0,3.8990467,142.791666666667,5.8116665625,5.21791661666667,4.9074999875,7.53041660416667,0.342541666666667,0.354916666666667,0.350416666666667,0.288125,0,1.794831923,15.6909,2.54662,9.241,2.566
2011-02-07,7.448036,136948602.270954,-15.855013,-0.617451,0.25476,7.1949999375,81.3818174583333,972.720674166667,24.25,4.42433497083333,115.291666666667,5.66374999166667,5.27416660416667,5.11583318333333,7.46583333333333,0.337875,0.351,0.349791666666667,0.289,0,1.361873233,15.4943,2.54472,8.125,2.468
2011-02-08,7.456247,134275602.270954,-19.889676,-2.126356,0.271738,6.6158332625,80.363443,969.365248333333,23.625,5.74560948333333,139.333333333333,6.07208325416667,5.3637499125,5.28666662916667,7.41166666666667,0.332916666666667,0.344875,0.347458333333333,0.289,0,1.5748925,15.3074,2.54285,7.187,2.38
2011-02-09,7.528255,131561602.270954,-28.178673,-3.656628,0.274398,6.0220833025,79.9177319166667,968.46022375,0.0833333333333333,5.28544070833333,148.75,4.99291666666667,4.89499995,5.38458333333333,7.3637499625,0.328583333333333,0.341833333333333,0.346541666666667,0.289,0,1.679484109,15.1275,2.54119,6.399,2.303
2011-02-10,7.496741,129155602.270955,-42.819398,-5.810797,0.283938,6.13874996666667,78.9435526666667,969.6938225,1.125,6.02748942916667,150.541666666667,5.13666665,4.7804166125,5.40125,7.31583305833333,0.324791666666667,0.338041666666667,0.345416666666667,0.289,0,1.686769115,14.9546,2.53954,5.737,2.235
2011-02-11,7.557051,128233602.270955,-45.856572,-4.962696,0.261717,7.09499996666667,80.1965239166667,967.50456,18.5416666666667,7.2035929875,145.875,6.044999975,5.11583327083333,5.45125,7.27,0.320875,0.334541666666667,0.344416666666667,0.289291666666667,0,1.608616801,14.7863,2.53809,5.178,2.175
2011-02-12,7.725377,128718602.270954,-15.017512,-2.200333,0.260571,6.71374994583333,86.2933604166667,965.510714583333,36.375,5.22432539875,136.541666666667,6.149166575,5.4324999375,5.53458327083333,7.22833333333333,0.318541666666667,0.331666666666667,0.343708333333333,0.29,0,1.548168948,14.6233,2.53658,4.705,2.123
2011-02-13,7.431822,126717602.270955,-73.405408,-6.3426,0.466892,7.44291655416667,84.2798755416667,959.24080375,49.6666666666667,9.32697385,147.5,5.8991665875,5.34916665416667,5.6012498625,7.19083333333333,0.313208333333333,0.326666666666667,0.345,0.29,0,1.5754933202,14.4724,2.53372,4.302,2.077
2011-02-14,7.484558,126255602.270955,-21.55509,-4.958171,0.25655,6.703333275,85.7964073333333,955.1462575,95.625,5.60443104166667,27.9166666666667,5.95958329583333,5.40124995,5.67416666666667,7.1575,0.327708333333333,0.325541666666667,0.344166666666667,0.29,4.8,0.49698444897,14.3287,2.53021,4.247,2.092
2011-02-15,7.381981,125661602.270955,-64.621887,-10.781504,0.147604,6.492916675,83.3311892083333,949.84501125,94.9166666666667,7.8939239375,84.625,6.34083332083333,5.71166660416667,5.73875,7.12,0.347791666666667,0.328791666666667,0.344,0.29,1.1,1.0118905704,14.1752,2.52902,4.13,2.157
2011-02-16,7.378628,125536602.270955,-76.431939,-6.347119,0.307308,7.6262499,73.8466895833333,945.226474166667,81.75,8.71676463333333,145.666666666667,7.03249992916667,5.74708323333333,5.80958317083333,7.0887498125,0.34,0.329958333333333,0.342708333333333,0.29,0.2,1.8852980887,14.0288,2.52707,4.018,2.169
2011-02-17,7.436309,126015602.270956,-10.090763,-2.462996,0.281036,5.99291669583333,85.3590163333333,944.068861666667,84.7916666666667,5.33293764583333,86.2916666666667,6.0137499125,5.6324999375,5.87416666666667,7.06583305833333,0.347666666666667,0.330875,0.341458333333333,0.29075,7.4,0.996397868,13.8859,2.52498,4.146,2.193
2011-02-18,7.477154,126448602.270955,-28.978343,-0.327311,0.461141,8.15124995,75.3424632083333,958.526994583333,29,5.10895805416667,155.166666666667,7.09291662083333,5.682499975,5.89291666666667,7.02,0.363666666666667,0.337625,0.341833333333333,0.291,0.2,1.904070676,13.7407,2.52373,4.236,2.243
2011-02-19,7.682599,126880602.270955,-9.060236,-0.338713,0.477183,8.42833325416667,72.9553539166667,960.470252916667,71.7916666666667,4.2149287,144.916666666667,6.81791666666667,5.913749975,5.94708333333333,7.02,0.346666666666667,0.3395,0.34075,0.291,0.3,1.8021201775,13.5989,2.52229,4.259,2.265
2011-02-20,7.888481,127305602.270955,-4.042317,0.003898,0.478299,9.42208320416667,81.334000625,961.724900416667,74.4583333333333,5.45791733333333,105.75,8.31999996666667,7.08041662916667,6.11791657916667,6.97208333333333,0.344333333333333,0.330708333333333,0.33175,0.291,1.2,1.318204388,13.4586,2.52096,4.241,2.272
2011-02-21,7.866491,127701602.270955,-39.907365,-2.103888,0.258602,9.0762499125,76.253930875,961.97065375,76.25,7.404784475,150,8.29916652083333,6.94083325833333,6.30124995,6.97,0.338208333333333,0.329083333333333,0.329416666666667,0.291,1.3,1.976816171,13.3196,2.51973,4.471,2.264
2011-02-22,8.045055,128136602.270955,-3.387763,-0.151309,0.264744,8.22208321666667,81.25870175,957.68341375,58.25,5.5582888125,136.25,8.35749987083333,6.99916660416667,6.45125,6.96791666666667,0.334208333333333,0.328458333333333,0.327833333333333,0.291,0.4,1.648024763,13.1822,2.51859,4.744,2.278
2011-02-23,8.259539,128572602.270955,-4.544611,-0.091813,0.265324,9.11791657083333,84.8036243333333,966.939060416667,79.0833333333333,4.56916758333333,124.708333333333,8.52833322083333,7.01999995,6.5762497875,6.92416666666667,0.328916666666667,0.327916666666667,0.326416666666667,0.291,0,1.586611821,13.0466,2.51743,5.047,2.339
2011-02-24,8.580817,129009602.270955,-0.079868,0.02245,0.265666,10.3533332458333,86.5303015416667,971.929481666667,85.0416666666667,4.626051325,109.916666666667,9.70124995833333,8.01374987916667,6.74708329583333,6.92,0.322375,0.326083333333333,0.325416666666667,0.291,0,1.420937724,12.9114,2.51652,5.067,2.398
2011-02-25,8.717749,129404602.270955,-8.127521,1.801257,0.266118,10.9179168125,79.5311524583333,970.59043,10.25,4.92658555416667,163.166666666667,9.69499988333333,8.22208323333333,6.9699999625,6.92,0.316333333333333,0.322875,0.323833333333333,0.291,0,2.134788865,12.7782,2.51558,4.917,2.372
2011-02-26,8.978561,129788602.270955,-10.307649,-0.010118,0.266921,9.81374994583333,82.1308604166667,967.76644875,85.4166666666667,5.23348765416667,127.958333333333,8.9741665875,8.03874995833333,7.16166666666667,6.92,0.308291666666667,0.319166666666667,0.322416666666667,0.291,0,1.647996384,12.6463,2.51468,4.695,2.317
2011-02-27,8.868338,130179602.270955,-38.393196,-4.127113,0.267393,7.96583329166667,82.6675110416667,964.941060416667,57.7916666666667,3.50312528666667,148.666666666667,8.75124991666667,8.20124992916667,7.3262498875,6.93458333333333,0.352375,0.322416666666667,0.322,0.291041666666667,11.7,1.709452253,12.5175,2.51348,4.574,2.283
2011-02-28,8.96917,130570602.270955,-5.094566,-0.778754,0.268006,6.134583275,59.9266953333333,963.052328333333,82.2083333333333,5.14462510833333,165.625,6.00749995,6.19083329583333,7.27416662916667,6.97,0.358666666666667,0.336208333333333,0.321333333333333,0.292,0.5,1.9264032415,12.3866,2.51303,4.42,2.282
2011-03-01,8.917803,130913602.270955,-35.154492,-5.02354,0.268478,6.23666660833333,61.6929477916667,964.37261875,46.4166666666667,4.6608696,185.583333333333,5.38874997083333,5.25958327083333,6.994999975,6.97,0.338375,0.3355,0.319458333333333,0.292,0.1,2.2273376233,12.2587,2.51226,4.23,2.267
2011-03-02,9.120594,131355602.270955,-0.884906,-0.160133,0.269153,6.2179166125,74.43948125,964.768290416667,95.6666666666667,5.181799,146,6.09291662083333,5.594999975,6.74291662916667,6.97,0.332333333333333,0.332666666666667,0.318625,0.292,2.2,1.60204573513,12.1322,2.51152,4.193,2.242
2011-03-03,8.835699,131110602.270955,-54.455689,-18.273025,0.494978,4.265833275,90.3201554166667,967.416410833333,97.875,6.18169257916667,61.625,5.55958322083333,5.75541659166667,6.6324999375,6.95333333333333,0.378625,0.338791666666667,0.318458333333333,0.292,9.2,0.632755275,12.0337,2.50577,4.312,2.292
2011-03-04,8.159115,131453602.270955,-75.018803,-21.085524,0.324484,6.01583333333333,86.3251969166667,968.3789125,64,12.9347585833333,108.541666666667,5.9824999375,5.31166661666667,6.44916665416667,6.92,0.381166666666667,0.351583333333333,0.319,0.292,2.4,1.07057508626,13.0798,2.51317,4.411,2.375
2011-03-05,8.126884,131060602.270955,-12.045026,-1.789654,0.157062,7.42208322916667,79.8219009166667,967.288257916667,26.625,6.17426089583333,162.666666666667,6.93458330416667,5.9637499,6.34499985,6.92,0.375958333333333,0.358166666666667,0.319666666666667,0.292,4,1.916328487,12.9589,2.51458,4.538,2.403
2011-03-06,8.238898,131257602.270955,-34.671647,-3.690083,0.156495,7.65541657166667,72.3116429166667,965.619889583333,5.79166666666667,6.29685100833333,201.333333333333,6.8179166375,6.19708330833333,6.34291650416667,6.92,0.364791666666667,0.359,0.319416666666667,0.292,0,2.5127784182,12.8251,2.51368,4.662,2.401
2011-03-07,8.345509,131650602.270955,-34.501949,-3.729628,0.15705,8.13249994583333,72.67061175,969.552784166667,2.79166666666667,6.872047,204.541666666667,6.9762499,6.28666660416667,6.35333322083333,6.88875,0.348041666666667,0.354333333333333,0.318958333333333,0.292,0,2.5276172221,12.6927,2.51282,4.693,2.367
2011-03-08,8.13584,131945602.270955,-63.895303,-11.35837,0.246762,8.11166654166667,80.7862461666667,974.38784625,70.4166666666667,9.78290603333333,138.916666666667,7.91791655833333,7.01166659166667,6.45333333333333,6.87,0.345041666666667,0.349083333333333,0.318333333333333,0.292,1.5,1.5525008334,12.5617,2.512,5.014,2.349
2011-03-09,8.244983,132044602.270955,-4.080612,-0.644177,0.127608,7.136666575,78.7137196666667,970.880275833333,39.4583333333333,4.68982140833333,147.291666666667,6.890833275,6.5074999375,6.5262499625,6.87,0.340541666666667,0.345583333333333,0.318,0.292,0,1.749067448,12.4321,2.51121,5.153,2.369
2011-03-10,8.399798,132438602.270955,-12.874987,-1.10286,0.127517,8.08666662916667,83.3297625416667,970.502010833333,34.9166666666667,6.00469797083333,199.583333333333,7.40541661666667,6.7824999375,6.55541652916667,6.87,0.33125,0.34125,0.3175,0.292,0,2.3642681575,12.3038,2.51046,5.104,2.352
2011-03-11,8.662171,133627602.270955,-20.789685,-3.005426,0.127049,7.91166669166667,81.641053625,966.5639475,56.6666666666667,5.96578229166667,195.208333333333,7.5033332875,7.02833334583333,6.63458333333333,6.87,0.323166666666667,0.336458333333333,0.317,0.292,0,2.251402459,12.1768,2.50974,4.927,2.312
2011-03-12,8.91961,142066602.270954,-35.234531,-8.302917,0.257023,9.44916658333333,94.1663310833333,954.306653333333,100,8.54496468333333,15,8.81166664583333,7.68249995416667,6.78666657916667,6.87,0.401458333333333,0.380791666666667,0.321041666666667,0.292,52.7,0.35028984323,44.2611,3.61409,13.14,2.283
2011-03-13,10.102929,146405602.270954,-2.335894,-0.030142,0.251721,11.2575000916667,84.1760185,950.89855625,67.0833333333333,4.995236725,165.958333333333,10.4616665833333,8.51791665,6.97208330833333,6.87,0.411416666666667,0.417458333333333,0.346541666666667,0.292,2.3,2.181925188,42.3943,3.4371,22.73,2.615
2011-03-14,10.723627,168465571.971298,-48.843597,-11.909828,0.157902,10.05124995,95.9397922916667,957.131831666667,99.7916666666667,9.25444090416667,55.6666666666667,9.47833325,8.55749990833333,7.24708327083333,6.87,0.411125,0.40925,0.351583333333333,0.292,16.9,0.676889667,45.6782,3.32148,35.39,2.705
2011-03-15,10.915879,168465571.971298,-41.989143,-10.37817,0.170739,10.6991665625,97.3099760833333,950.983720833333,98.9166666666667,8.24267918333333,38.4583333333333,10.4199998958333,9.07208327083333,7.47208327083333,6.87,0.433666666666667,0.43375,0.372333333333333,0.292666666666667,32,0.514743293,97.4848,3.07103,81.69,2.465
2011-03-16,10.618743,163186571.971298,-3.432032,-0.796072,0.188524,9.18458327916667,94.700594625,948.457017083333,86.2916666666667,3.14218930416667,65.875,9.4824998125,8.6304165,7.66583333333333,6.88875,0.422125,0.4245,0.389083333333333,0.293541666666667,8.2,0.8869742835,85.0799,3.00736,90.98,2.68
2011-03-17,10.619375,160299571.971298,-27.681913,-1.001223,0.179094,10.7491666625,84.271502125,958.35183125,89.2083333333333,5.10452083333333,167.625,10.2033332833333,8.38041660833333,7.72,6.92,0.410375,0.419333333333333,0.395416666666667,0.29475,5.2,2.237075447,71.9912,2.98045,73.94,2.884
